,datetime,ghi,gti,power
738,10/8/2017 16:30,,,1.98
739,10/8/2017 16:45,,,1.21
740,10/8/2017 17:00,,,0.64
741,10/8/2017 17:15,,,0.25
742,10/8/2017 17:30,,,0.04
743,10/8/2017 17:45,,,0
744,10/8/2017 18:00,0,0,0
745,10/8/2017 18:15,0,0,0
746,10/8/2017 18:30,0,0,0
747,10/8/2017 18:45,0,0,0
748,10/8/2017 19:00,0,0,0
749,10/8/2017 19:15,0,0,0
750,10/8/2017 19:30,0,0,0
751,10/8/2017 19:45,0,0,0
752,10/8/2017 20:00,0,0,0
753,10/8/2017 20:15,0,0,0
754,10/8/2017 20:30,0,0,0
755,10/8/2017 20:45,0,0,0
756,10/8/2017 21:00,0,0,0
757,10/8/2017 21:15,0,0,0
758,10/8/2017 21:30,0,0,0
759,10/8/2017 21:45,0,0,0
760,10/8/2017 22:00,0,0,0
761,10/8/2017 22:15,0,0,0
762,10/8/2017 22:30,0,0,0
763,10/8/2017 22:45,0,0,0
764,10/8/2017 23:00,0,0,0
765,10/8/2017 23:15,0,0,0
766,10/8/2017 23:30,0,0,0
767,10/8/2017 23:45,0,0,0
768,10/9/2017 0:00,0,0,0
769,10/9/2017 0:15,0,0,0
770,10/9/2017 0:30,0,0,0
771,10/9/2017 0:45,0,0,0
772,10/9/2017 1:00,0,0,0
773,10/9/2017 1:15,0,0,0
774,10/9/2017 1:30,0,0,0
775,10/9/2017 1:45,0,0,0
776,10/9/2017 2:00,0,0,0
777,10/9/2017 2:15,0,0,0
778,10/9/2017 2:30,0,0,0
779,10/9/2017 2:45,0,0,0
780,10/9/2017 3:00,0,0,0
781,10/9/2017 3:15,0,0,0
782,10/9/2017 3:30,0,0,0
783,10/9/2017 3:45,0,0,0
784,10/9/2017 4:00,0,0,0
785,10/9/2017 4:15,0,0,0
786,10/9/2017 4:30,0,0,0
787,10/9/2017 4:45,0,0,0
788,10/9/2017 5:00,0,0,0
789,10/9/2017 5:15,0,0,0
790,10/9/2017 5:30,0,0,0
791,10/9/2017 5:45,0,0,0
792,10/9/2017 6:00,,,0
793,10/9/2017 6:15,,,0
794,10/9/2017 6:30,,,0
795,10/9/2017 6:45,,,0.08
796,10/9/2017 7:00,,,0.34
797,10/9/2017 7:15,,,0.8
798,10/9/2017 7:30,,,1.4
799,10/9/2017 7:45,,,2.23
800,10/9/2017 8:00,,,3.13
801,10/9/2017 8:15,,,6.24
802,10/9/2017 8:30,,,5.1
803,10/9/2017 8:45,,,6.08
804,10/9/2017 9:00,,,7.04
805,10/9/2017 9:15,,,7.91
806,10/9/2017 9:30,,,8.54
807,10/9/2017 9:45,,,9.41
808,10/9/2017 10:00,,,10.08
809,10/9/2017 10:15,,,10.6
810,10/9/2017 10:30,,,11.05
811,10/9/2017 10:45,,,11.69
812,10/9/2017 11:00,,,12.09
813,10/9/2017 11:15,,,12.56
814,10/9/2017 11:30,,,12.77
815,10/9/2017 11:45,,,13.02
816,10/9/2017 12:00,,,13.16
817,10/9/2017 12:15,,,12.96
818,10/9/2017 12:30,,,12.77
819,10/9/2017 12:45,,,12.7
820,10/9/2017 13:00,,,12.42
821,10/9/2017 13:15,,,12.08
822,10/9/2017 13:30,,,12.07
823,10/9/2017 13:45,,,11.38
824,10/9/2017 14:00,,,10.78
825,10/9/2017 14:15,,,10.45
826,10/9/2017 14:30,,,10.02
827,10/9/2017 14:45,,,9.23
828,10/9/2017 15:00,,,8.33
829,10/9/2017 15:15,,,7.42
830,10/9/2017 15:30,,,6.35
831,10/9/2017 15:45,,,5.35
832,10/9/2017 16:00,,,4.11
833,10/9/2017 16:15,,,2.98
834,10/9/2017 16:30,,,1.98
835,10/9/2017 16:45,,,1.21
836,10/9/2017 17:00,,,0.64
837,10/9/2017 17:15,,,0.25
838,10/9/2017 17:30,,,0.04
839,10/9/2017 17:45,,,0
840,10/9/2017 18:00,0,0,0
841,10/9/2017 18:15,0,0,0
842,10/9/2017 18:30,0,0,0
843,10/9/2017 18:45,0,0,0
844,10/9/2017 19:00,0,0,0
845,10/9/2017 19:15,0,0,0
846,10/9/2017 19:30,0,0,0
847,10/9/2017 19:45,0,0,0
848,10/9/2017 20:00,0,0,0
849,10/9/2017 20:15,0,0,0
850,10/9/2017 20:30,0,0,0
851,10/9/2017 20:45,0,0,0
852,10/9/2017 21:00,0,0,0
853,10/9/2017 21:15,0,0,0
854,10/9/2017 21:30,0,0,0
855,10/9/2017 21:45,0,0,0
856,10/9/2017 22:00,0,0,0
857,10/9/2017 22:15,0,0,0
858,10/9/2017 22:30,0,0,0
859,10/9/2017 22:45,0,0,0
860,10/9/2017 23:00,0,0,0
861,10/9/2017 23:15,0,0,0
862,10/9/2017 23:30,0,0,0
863,10/9/2017 23:45,0,0,0
864,10/10/2017 0:00,0,0,0
865,10/10/2017 0:15,0,0,0
866,10/10/2017 0:30,0,0,0
867,10/10/2017 0:45,0,0,0
868,10/10/2017 1:00,0,0,0
869,10/10/2017 1:15,0,0,0
870,10/10/2017 1:30,0,0,0
871,10/10/2017 1:45,0,0,0
872,10/10/2017 2:00,0,0,0
873,10/10/2017 2:15,0,0,0
874,10/10/2017 2:30,0,0,0
875,10/10/2017 2:45,0,0,0
876,10/10/2017 3:00,0,0,0
877,10/10/2017 3:15,0,0,0
878,10/10/2017 3:30,0,0,0
879,10/10/2017 3:45,0,0,0
880,10/10/2017 4:00,0,0,0
881,10/10/2017 4:15,0,0,0
882,10/10/2017 4:30,0,0,0
883,10/10/2017 4:45,0,0,0
884,10/10/2017 5:00,0,0,0
885,10/10/2017 5:15,0,0,0
886,10/10/2017 5:30,0,0,0
887,10/10/2017 5:45,0,0,0
888,10/10/2017 6:00,,,0
889,10/10/2017 6:15,,,0
890,10/10/2017 6:30,,,0
891,10/10/2017 6:45,,,0.08
892,10/10/2017 7:00,,,0.34
893,10/10/2017 7:15,,,0.8
894,10/10/2017 7:30,,,1.4
895,10/10/2017 7:45,,,2.23
896,10/10/2017 8:00,,,3.13
897,10/10/2017 8:15,,,6.24
898,10/10/2017 8:30,,,5.1
899,10/10/2017 8:45,,,6.08
900,10/10/2017 9:00,,,7.04
901,10/10/2017 9:15,,,7.91
902,10/10/2017 9:30,,,8.54
903,10/10/2017 9:45,,,9.41
904,10/10/2017 10:00,,,10.08
905,10/10/2017 10:15,,,10.6
906,10/10/2017 10:30,,,11.05
907,10/10/2017 10:45,,,11.69
908,10/10/2017 11:00,,,12.09
909,10/10/2017 11:15,,,12.56
910,10/10/2017 11:30,,,12.77
911,10/10/2017 11:45,,,13.02
912,10/10/2017 12:00,,,13.16
913,10/10/2017 12:15,,,12.96
914,10/10/2017 12:30,,,12.77
915,10/10/2017 12:45,,,12.7
916,10/10/2017 13:00,,,12.42
917,10/10/2017 13:15,,,12.08
918,10/10/2017 13:30,,,12.07
919,10/10/2017 13:45,,,11.38
920,10/10/2017 14:00,,,10.78
921,10/10/2017 14:15,,,10.45
922,10/10/2017 14:30,,,10.02
923,10/10/2017 14:45,,,9.23
924,10/10/2017 15:00,,,8.33
925,10/10/2017 15:15,,,7.42
926,10/10/2017 15:30,,,6.35
927,10/10/2017 15:45,,,5.35
928,10/10/2017 16:00,,,4.11
929,10/10/2017 16:15,,,2.98
930,10/10/2017 16:30,,,1.98
931,10/10/2017 16:45,,,1.21
932,10/10/2017 17:00,,,0.64
933,10/10/2017 17:15,,,0.25
934,10/10/2017 17:30,,,0.04
935,10/10/2017 17:45,,,0
936,10/10/2017 18:00,0,0,0
937,10/10/2017 18:15,0,0,0
938,10/10/2017 18:30,0,0,0
939,10/10/2017 18:45,0,0,0
940,10/10/2017 19:00,0,0,0
941,10/10/2017 19:15,0,0,0
942,10/10/2017 19:30,0,0,0
943,10/10/2017 19:45,0,0,0
944,10/10/2017 20:00,0,0,0
945,10/10/2017 20:15,0,0,0
946,10/10/2017 20:30,0,0,0
947,10/10/2017 20:45,0,0,0
948,10/10/2017 21:00,0,0,0
949,10/10/2017 21:15,0,0,0
950,10/10/2017 21:30,0,0,0
951,10/10/2017 21:45,0,0,0
952,10/10/2017 22:00,0,0,0
953,10/10/2017 22:15,0,0,0
954,10/10/2017 22:30,0,0,0
955,10/10/2017 22:45,0,0,0
956,10/10/2017 23:00,0,0,0
957,10/10/2017 23:15,0,0,0
958,10/10/2017 23:30,0,0,0
959,10/10/2017 23:45,0,0,0
960,10/11/2017 0:00,0,0,0
961,10/11/2017 0:15,0,0,0
962,10/11/2017 0:30,0,0,0
963,10/11/2017 0:45,0,0,0
964,10/11/2017 1:00,0,0,0
965,10/11/2017 1:15,0,0,0
966,10/11/2017 1:30,0,0,0
967,10/11/2017 1:45,0,0,0
968,10/11/2017 2:00,0,0,0
969,10/11/2017 2:15,0,0,0
970,10/11/2017 2:30,0,0,0
971,10/11/2017 2:45,0,0,0
972,10/11/2017 3:00,0,0,0
973,10/11/2017 3:15,0,0,0
974,10/11/2017 3:30,0,0,0
975,10/11/2017 3:45,0,0,0
976,10/11/2017 4:00,0,0,0
977,10/11/2017 4:15,0,0,0
978,10/11/2017 4:30,0,0,0
979,10/11/2017 4:45,0,0,0
980,10/11/2017 5:00,0,0,0
981,10/11/2017 5:15,0,0,0
982,10/11/2017 5:30,0,0,0
983,10/11/2017 5:45,0,0,0
984,10/11/2017 6:00,,,0
985,10/11/2017 6:15,,,0
986,10/11/2017 6:30,,,0
987,10/11/2017 6:45,,,0.08
988,10/11/2017 7:00,,,0.34
989,10/11/2017 7:15,,,0.8
990,10/11/2017 7:30,,,1.4
991,10/11/2017 7:45,,,2.23
992,10/11/2017 8:00,,,3.13
993,10/11/2017 8:15,,,6.24
994,10/11/2017 8:30,,,5.1
995,10/11/2017 8:45,,,6.08
996,10/11/2017 9:00,,,7.04
997,10/11/2017 9:15,,,7.91
998,10/11/2017 9:30,,,8.54
999,10/11/2017 9:45,,,9.41
1000,10/11/2017 10:00,,,10.08
1001,10/11/2017 10:15,,,10.6
1002,10/11/2017 10:30,,,11.05
1003,10/11/2017 10:45,,,11.69
1004,10/11/2017 11:00,,,12.09
1005,10/11/2017 11:15,,,12.56
1006,10/11/2017 11:30,,,12.77
1007,10/11/2017 11:45,,,13.02
1008,10/11/2017 12:00,,,13.16
1009,10/11/2017 12:15,,,12.96
1010,10/11/2017 12:30,,,12.77
1011,10/11/2017 12:45,,,12.7
1012,10/11/2017 13:00,,,12.42
1013,10/11/2017 13:15,,,12.08
1014,10/11/2017 13:30,,,12.07
1015,10/11/2017 13:45,,,11.38
1016,10/11/2017 14:00,,,10.78
1017,10/11/2017 14:15,,,10.45
1018,10/11/2017 14:30,,,10.02
1019,10/11/2017 14:45,,,9.23
1020,10/11/2017 15:00,,,8.33
1021,10/11/2017 15:15,,,7.42
1022,10/11/2017 15:30,,,6.35
1023,10/11/2017 15:45,,,5.35
1024,10/11/2017 16:00,,,4.11
1025,10/11/2017 16:15,,,2.98
1026,10/11/2017 16:30,,,1.98
1027,10/11/2017 16:45,,,1.21
1028,10/11/2017 17:00,,,0.64
1029,10/11/2017 17:15,,,0.25
1030,10/11/2017 17:30,,,0.04
1031,10/11/2017 17:45,,,0
1032,10/11/2017 18:00,0,0,0
1033,10/11/2017 18:15,0,0,0
1034,10/11/2017 18:30,0,0,0
1035,10/11/2017 18:45,0,0,0
1036,10/11/2017 19:00,0,0,0
1037,10/11/2017 19:15,0,0,0
1038,10/11/2017 19:30,0,0,0
1039,10/11/2017 19:45,0,0,0
1040,10/11/2017 20:00,0,0,0
1041,10/11/2017 20:15,0,0,0
1042,10/11/2017 20:30,0,0,0
1043,10/11/2017 20:45,0,0,0
1044,10/11/2017 21:00,0,0,0
1045,10/11/2017 21:15,0,0,0
1046,10/11/2017 21:30,0,0,0
1047,10/11/2017 21:45,0,0,0
1048,10/11/2017 22:00,0,0,0
1049,10/11/2017 22:15,0,0,0
1050,10/11/2017 22:30,0,0,0
1051,10/11/2017 22:45,0,0,0
1052,10/11/2017 23:00,0,0,0
1053,10/11/2017 23:15,0,0,0
1054,10/11/2017 23:30,0,0,0
1055,10/11/2017 23:45,0,0,0
1056,10/12/2017 0:00,0,0,0
1057,10/12/2017 0:15,0,0,0
1058,10/12/2017 0:30,0,0,0
1059,10/12/2017 0:45,0,0,0
1060,10/12/2017 1:00,0,0,0
1061,10/12/2017 1:15,0,0,0
1062,10/12/2017 1:30,0,0,0
1063,10/12/2017 1:45,0,0,0
1064,10/12/2017 2:00,0,0,0
1065,10/12/2017 2:15,0,0,0
1066,10/12/2017 2:30,0,0,0
1067,10/12/2017 2:45,0,0,0
1068,10/12/2017 3:00,0,0,0
1069,10/12/2017 3:15,0,0,0
1070,10/12/2017 3:30,0,0,0
1071,10/12/2017 3:45,0,0,0
1072,10/12/2017 4:00,0,0,0
1073,10/12/2017 4:15,0,0,0
1074,10/12/2017 4:30,0,0,0
1075,10/12/2017 4:45,0,0,0
1076,10/12/2017 5:00,0,0,0
1077,10/12/2017 5:15,0,0,0
1078,10/12/2017 5:30,0,0,0
1079,10/12/2017 5:45,0,0,0
1080,10/12/2017 6:00,,,0
1081,10/12/2017 6:15,,,0
1082,10/12/2017 6:30,,,0
1083,10/12/2017 6:45,,,0.08
1084,10/12/2017 7:00,,,0.34
1085,10/12/2017 7:15,,,0.8
1086,10/12/2017 7:30,,,1.4
1087,10/12/2017 7:45,,,2.23
1088,10/12/2017 8:00,,,3.13
1089,10/12/2017 8:15,,,6.24
1090,10/12/2017 8:30,,,5.1
1091,10/12/2017 8:45,,,6.08
1092,10/12/2017 9:00,,,7.04
1093,10/12/2017 9:15,,,7.91
1094,10/12/2017 9:30,,,8.54
1095,10/12/2017 9:45,,,9.41
1096,10/12/2017 10:00,,,10.08
1097,10/12/2017 10:15,,,10.6
1098,10/12/2017 10:30,,,11.05
1099,10/12/2017 10:45,,,11.69
1100,10/12/2017 11:00,,,12.09
1101,10/12/2017 11:15,,,12.56
1102,10/12/2017 11:30,,,12.77
1103,10/12/2017 11:45,,,13.02
1104,10/12/2017 12:00,,,13.16
1105,10/12/2017 12:15,,,12.96
1106,10/12/2017 12:30,,,12.77
1107,10/12/2017 12:45,,,12.7
1108,10/12/2017 13:00,,,12.42
1109,10/12/2017 13:15,,,12.08
1110,10/12/2017 13:30,,,12.07
1111,10/12/2017 13:45,,,11.38
1112,10/12/2017 14:00,,,10.78
1113,10/12/2017 14:15,,,10.45
1114,10/12/2017 14:30,,,10.02
1115,10/12/2017 14:45,,,9.23
1116,10/12/2017 15:00,,,8.33
1117,10/12/2017 15:15,,,7.42
1118,10/12/2017 15:30,,,6.35
1119,10/12/2017 15:45,,,5.35
1120,10/12/2017 16:00,,,4.11
1121,10/12/2017 16:15,,,2.98
1122,10/12/2017 16:30,,,1.98
1123,10/12/2017 16:45,,,1.21
1124,10/12/2017 17:00,,,0.64
1125,10/12/2017 17:15,,,0.25
1126,10/12/2017 17:30,,,0.04
1127,10/12/2017 17:45,,,0
1128,10/12/2017 18:00,0,0,0
1129,10/12/2017 18:15,0,0,0
1130,10/12/2017 18:30,0,0,0
1131,10/12/2017 18:45,0,0,0
1132,10/12/2017 19:00,0,0,0
1133,10/12/2017 19:15,0,0,0
1134,10/12/2017 19:30,0,0,0
1135,10/12/2017 19:45,0,0,0
1136,10/12/2017 20:00,0,0,0
1137,10/12/2017 20:15,0,0,0
1138,10/12/2017 20:30,0,0,0
1139,10/12/2017 20:45,0,0,0
1140,10/12/2017 21:00,0,0,0
1141,10/12/2017 21:15,0,0,0
1142,10/12/2017 21:30,0,0,0
1143,10/12/2017 21:45,0,0,0
1144,10/12/2017 22:00,0,0,0
1145,10/12/2017 22:15,0,0,0
1146,10/12/2017 22:30,0,0,0
1147,10/12/2017 22:45,0,0,0
1148,10/12/2017 23:00,0,0,0
1149,10/12/2017 23:15,0,0,0
1150,10/12/2017 23:30,0,0,0
1151,10/12/2017 23:45,0,0,0
1152,10/13/2017 0:00,0,0,0
1153,10/13/2017 0:15,0,0,0
1154,10/13/2017 0:30,0,0,0
1155,10/13/2017 0:45,0,0,0
1156,10/13/2017 1:00,0,0,0
1157,10/13/2017 1:15,0,0,0
1158,10/13/2017 1:30,0,0,0
1159,10/13/2017 1:45,0,0,0
1160,10/13/2017 2:00,0,0,0
1161,10/13/2017 2:15,0,0,0
1162,10/13/2017 2:30,0,0,0
1163,10/13/2017 2:45,0,0,0
1164,10/13/2017 3:00,0,0,0
1165,10/13/2017 3:15,0,0,0
1166,10/13/2017 3:30,0,0,0
1167,10/13/2017 3:45,0,0,0
1168,10/13/2017 4:00,0,0,0
1169,10/13/2017 4:15,0,0,0
1170,10/13/2017 4:30,0,0,0
1171,10/13/2017 4:45,0,0,0
1172,10/13/2017 5:00,0,0,0
1173,10/13/2017 5:15,0,0,0
1174,10/13/2017 5:30,0,0,0
1175,10/13/2017 5:45,0,0,0
1176,10/13/2017 6:00,,,0
1177,10/13/2017 6:15,,,0
1178,10/13/2017 6:30,,,0
1179,10/13/2017 6:45,,,0.08
1180,10/13/2017 7:00,,,0.34
1181,10/13/2017 7:15,,,0.8
1182,10/13/2017 7:30,,,1.4
1183,10/13/2017 7:45,,,2.23
1184,10/13/2017 8:00,,,3.13
1185,10/13/2017 8:15,,,6.24
1186,10/13/2017 8:30,,,5.1
1187,10/13/2017 8:45,,,6.08
1188,10/13/2017 9:00,,,7.04
1189,10/13/2017 9:15,,,7.91
1190,10/13/2017 9:30,,,8.54
1191,10/13/2017 9:45,,,9.41
1192,10/13/2017 10:00,,,10.08
1193,10/13/2017 10:15,,,10.6
1194,10/13/2017 10:30,,,11.05
1195,10/13/2017 10:45,,,11.69
1196,10/13/2017 11:00,,,12.09
1197,10/13/2017 11:15,,,12.56
1198,10/13/2017 11:30,,,12.77
1199,10/13/2017 11:45,,,13.02
1200,10/13/2017 12:00,,,13.16
1201,10/13/2017 12:15,,,12.96
1202,10/13/2017 12:30,,,12.77
1203,10/13/2017 12:45,,,12.7
1204,10/13/2017 13:00,,,12.42
1205,10/13/2017 13:15,,,12.08
1206,10/13/2017 13:30,,,12.07
1207,10/13/2017 13:45,,,11.38
1208,10/13/2017 14:00,,,10.78
1209,10/13/2017 14:15,,,10.45
1210,10/13/2017 14:30,,,10.02
1211,10/13/2017 14:45,,,9.23
1212,10/13/2017 15:00,,,8.33
1213,10/13/2017 15:15,,,7.42
1214,10/13/2017 15:30,,,6.35
1215,10/13/2017 15:45,,,5.35
1216,10/13/2017 16:00,,,4.11
1217,10/13/2017 16:15,,,2.98
1218,10/13/2017 16:30,,,1.98
1219,10/13/2017 16:45,,,1.21
1220,10/13/2017 17:00,,,0.64
1221,10/13/2017 17:15,,,0.25
1222,10/13/2017 17:30,,,0.04
1223,10/13/2017 17:45,,,0
1224,10/13/2017 18:00,0,0,0
1225,10/13/2017 18:15,0,0,0
1226,10/13/2017 18:30,0,0,0
1227,10/13/2017 18:45,0,0,0
1228,10/13/2017 19:00,0,0,0
1229,10/13/2017 19:15,0,0,0
1230,10/13/2017 19:30,0,0,0
1231,10/13/2017 19:45,0,0,0
1232,10/13/2017 20:00,0,0,0
1233,10/13/2017 20:15,0,0,0
1234,10/13/2017 20:30,0,0,0
1235,10/13/2017 20:45,0,0,0
1236,10/13/2017 21:00,0,0,0
1237,10/13/2017 21:15,0,0,0
1238,10/13/2017 21:30,0,0,0
1239,10/13/2017 21:45,0,0,0
1240,10/13/2017 22:00,0,0,0
1241,10/13/2017 22:15,0,0,0
1242,10/13/2017 22:30,0,0,0
1243,10/13/2017 22:45,0,0,0
1244,10/13/2017 23:00,0,0,0
1245,10/13/2017 23:15,0,0,0
1246,10/13/2017 23:30,0,0,0
1247,10/13/2017 23:45,0,0,0
1248,10/14/2017 0:00,0,0,0
1249,10/14/2017 0:15,0,0,0
1250,10/14/2017 0:30,0,0,0
1251,10/14/2017 0:45,0,0,0
1252,10/14/2017 1:00,0,0,0
1253,10/14/2017 1:15,0,0,0
1254,10/14/2017 1:30,0,0,0
1255,10/14/2017 1:45,0,0,0
1256,10/14/2017 2:00,0,0,0
1257,10/14/2017 2:15,0,0,0
1258,10/14/2017 2:30,0,0,0
1259,10/14/2017 2:45,0,0,0
1260,10/14/2017 3:00,0,0,0
1261,10/14/2017 3:15,0,0,0
1262,10/14/2017 3:30,0,0,0
1263,10/14/2017 3:45,0,0,0
1264,10/14/2017 4:00,0,0,0
1265,10/14/2017 4:15,0,0,0
1266,10/14/2017 4:30,0,0,0
1267,10/14/2017 4:45,0,0,0
1268,10/14/2017 5:00,0,0,0
1269,10/14/2017 5:15,0,0,0
1270,10/14/2017 5:30,0,0,0
1271,10/14/2017 5:45,0,0,0
1272,10/14/2017 6:00,,,0
1273,10/14/2017 6:15,,,0
1274,10/14/2017 6:30,,,0
1275,10/14/2017 6:45,,,0.08
1276,10/14/2017 7:00,,,0.34
1277,10/14/2017 7:15,,,0.8
1278,10/14/2017 7:30,,,1.4
1279,10/14/2017 7:45,,,2.23
1280,10/14/2017 8:00,,,3.13
1281,10/14/2017 8:15,,,6.24
1282,10/14/2017 8:30,,,5.1
1283,10/14/2017 8:45,,,6.08
1284,10/14/2017 9:00,,,7.04
1285,10/14/2017 9:15,,,7.91
1286,10/14/2017 9:30,,,8.54
1287,10/14/2017 9:45,,,9.41
1288,10/14/2017 10:00,,,10.08
1289,10/14/2017 10:15,,,10.6
1290,10/14/2017 10:30,,,11.05
1291,10/14/2017 10:45,,,11.69
1292,10/14/2017 11:00,,,12.09
1293,10/14/2017 11:15,,,12.56
1294,10/14/2017 11:30,,,12.77
1295,10/14/2017 11:45,,,13.02
1296,10/14/2017 12:00,,,13.16
1297,10/14/2017 12:15,,,12.96
1298,10/14/2017 12:30,,,12.77
1299,10/14/2017 12:45,,,12.7
1300,10/14/2017 13:00,,,12.42
1301,10/14/2017 13:15,,,12.08
1302,10/14/2017 13:30,,,12.07
1303,10/14/2017 13:45,,,11.38
1304,10/14/2017 14:00,,,10.78
1305,10/14/2017 14:15,,,10.45
1306,10/14/2017 14:30,,,10.02
1307,10/14/2017 14:45,,,9.23
1308,10/14/2017 15:00,,,8.33
1309,10/14/2017 15:15,,,7.42
1310,10/14/2017 15:30,,,6.35
1311,10/14/2017 15:45,,,5.35
1312,10/14/2017 16:00,,,4.11
1313,10/14/2017 16:15,,,2.98
1314,10/14/2017 16:30,,,1.98
1315,10/14/2017 16:45,,,1.21
1316,10/14/2017 17:00,,,0.64
1317,10/14/2017 17:15,,,0.25
1318,10/14/2017 17:30,,,0.04
1319,10/14/2017 17:45,,,0
1320,10/14/2017 18:00,0,0,0
1321,10/14/2017 18:15,0,0,0
1322,10/14/2017 18:30,0,0,0
1323,10/14/2017 18:45,0,0,0
1324,10/14/2017 19:00,0,0,0
1325,10/14/2017 19:15,0,0,0
1326,10/14/2017 19:30,0,0,0
1327,10/14/2017 19:45,0,0,0
1328,10/14/2017 20:00,0,0,0
1329,10/14/2017 20:15,0,0,0
1330,10/14/2017 20:30,0,0,0
1331,10/14/2017 20:45,0,0,0
1332,10/14/2017 21:00,0,0,0
1333,10/14/2017 21:15,0,0,0
1334,10/14/2017 21:30,0,0,0
1335,10/14/2017 21:45,0,0,0
1336,10/14/2017 22:00,0,0,0
1337,10/14/2017 22:15,0,0,0
1338,10/14/2017 22:30,0,0,0
1339,10/14/2017 22:45,0,0,0
1340,10/14/2017 23:00,0,0,0
1341,10/14/2017 23:15,0,0,0
1342,10/14/2017 23:30,0,0,0
1343,10/14/2017 23:45,0,0,0
1344,10/15/2017 0:00,0,0,0
1345,10/15/2017 0:15,0,0,0
1346,10/15/2017 0:30,0,0,0
1347,10/15/2017 0:45,0,0,0
1348,10/15/2017 1:00,0,0,0
1349,10/15/2017 1:15,0,0,0
1350,10/15/2017 1:30,0,0,0
1351,10/15/2017 1:45,0,0,0
1352,10/15/2017 2:00,0,0,0
1353,10/15/2017 2:15,0,0,0
1354,10/15/2017 2:30,0,0,0
1355,10/15/2017 2:45,0,0,0
1356,10/15/2017 3:00,0,0,0
1357,10/15/2017 3:15,0,0,0
1358,10/15/2017 3:30,0,0,0
1359,10/15/2017 3:45,0,0,0
1360,10/15/2017 4:00,0,0,0
1361,10/15/2017 4:15,0,0,0
1362,10/15/2017 4:30,0,0,0
1363,10/15/2017 4:45,0,0,0
1364,10/15/2017 5:00,0,0,0
1365,10/15/2017 5:15,0,0,0
1366,10/15/2017 5:30,0,0,0
1367,10/15/2017 5:45,0,0,0
1368,10/15/2017 6:00,,,0
1369,10/15/2017 6:15,,,0
1370,10/15/2017 6:30,,,0
1371,10/15/2017 6:45,,,0.08
1372,10/15/2017 7:00,,,0.34
1373,10/15/2017 7:15,,,0.8
1374,10/15/2017 7:30,,,1.4
1375,10/15/2017 7:45,,,2.23
1376,10/15/2017 8:00,,,3.13
1377,10/15/2017 8:15,,,6.24
1378,10/15/2017 8:30,,,5.1
1379,10/15/2017 8:45,,,6.08
1380,10/15/2017 9:00,,,7.04
1381,10/15/2017 9:15,,,7.91
1382,10/15/2017 9:30,,,8.54
1383,10/15/2017 9:45,,,9.41
1384,10/15/2017 10:00,,,10.08
1385,10/15/2017 10:15,,,10.6
1386,10/15/2017 10:30,,,11.05
1387,10/15/2017 10:45,,,11.69
1388,10/15/2017 11:00,,,12.09
1389,10/15/2017 11:15,,,12.56
1390,10/15/2017 11:30,,,12.77
1391,10/15/2017 11:45,,,13.02
1392,10/15/2017 12:00,,,13.16
1393,10/15/2017 12:15,,,12.96
1394,10/15/2017 12:30,,,12.77
1395,10/15/2017 12:45,,,12.7
1396,10/15/2017 13:00,,,12.42
1397,10/15/2017 13:15,,,12.08
1398,10/15/2017 13:30,,,12.07
1399,10/15/2017 13:45,,,11.38
1400,10/15/2017 14:00,,,10.78
1401,10/15/2017 14:15,,,10.45
1402,10/15/2017 14:30,,,10.02
1403,10/15/2017 14:45,,,9.23
1404,10/15/2017 15:00,,,8.33
1405,10/15/2017 15:15,,,7.42
1406,10/15/2017 15:30,,,6.35
1407,10/15/2017 15:45,,,5.35
1408,10/15/2017 16:00,,,4.11
1409,10/15/2017 16:15,,,2.98
1410,10/15/2017 16:30,,,1.98
1411,10/15/2017 16:45,,,1.21
1412,10/15/2017 17:00,,,0.64
1413,10/15/2017 17:15,,,0.25
1414,10/15/2017 17:30,,,0.04
1415,10/15/2017 17:45,,,0
1416,10/15/2017 18:00,0,0,0
1417,10/15/2017 18:15,0,0,0
1418,10/15/2017 18:30,0,0,0
1419,10/15/2017 18:45,0,0,0
1420,10/15/2017 19:00,0,0,0
1421,10/15/2017 19:15,0,0,0
1422,10/15/2017 19:30,0,0,0
1423,10/15/2017 19:45,0,0,0
1424,10/15/2017 20:00,0,0,0
1425,10/15/2017 20:15,0,0,0
1426,10/15/2017 20:30,0,0,0
1427,10/15/2017 20:45,0,0,0
1428,10/15/2017 21:00,0,0,0
1429,10/15/2017 21:15,0,0,0
1430,10/15/2017 21:30,0,0,0
1431,10/15/2017 21:45,0,0,0
1432,10/15/2017 22:00,0,0,0
1433,10/15/2017 22:15,0,0,0
1434,10/15/2017 22:30,0,0,0
1435,10/15/2017 22:45,0,0,0
1436,10/15/2017 23:00,0,0,0
1437,10/15/2017 23:15,0,0,0
1438,10/15/2017 23:30,0,0,0
1439,10/15/2017 23:45,0,0,0
1440,10/16/2017 0:00,0,0,0
1441,10/16/2017 0:15,0,0,0
1442,10/16/2017 0:30,0,0,0
1443,10/16/2017 0:45,0,0,0
1444,10/16/2017 1:00,0,0,0
1445,10/16/2017 1:15,0,0,0
1446,10/16/2017 1:30,0,0,0
1447,10/16/2017 1:45,0,0,0
1448,10/16/2017 2:00,0,0,0
1449,10/16/2017 2:15,0,0,0
1450,10/16/2017 2:30,0,0,0
1451,10/16/2017 2:45,0,0,0
1452,10/16/2017 3:00,0,0,0
